TransactionID,Date,Hour,TransactionType,Amount,CardType,Location,Num_Transactions_Day,Account_Age_Years,Failed_Attempts,Distance_From_Home_km,Is_Fraud
TXN003672,2024-08-03,0,Online Purchase,61.6,Debit,Domestic,2,0.99,0,17.34,0
TXN003673,2024-06-07,15,POS Payment,969.16,Debit,International,5,13.37,2,6.72,0
TXN003674,2024-05-12,6,POS Payment,325.81,Credit,Domestic,0,6.35,1,67.42,0
TXN003675,2024-05-02,1,Online Purchase,82.08,Credit,Domestic,1,13.47,0,216.44,0
TXN003676,2024-10-31,11,POS Payment,233.48,Credit,Domestic,3,1.07,0,53.25,0
TXN003677,2024-05-25,10,Bank Transfer,200.95,Debit,Domestic,3,13.28,1,14.32,0
TXN003678,2024-06-13,7,ATM Withdrawal,475.23,Credit,Domestic,1,10.13,1,41.54,0
TXN003679,2024-08-13,0,POS Payment,336.71,Credit,Domestic,2,8.36,0,81.9,0
TXN003680,2024-03-17,2,ATM Withdrawal,455.53,Credit,Domestic,6,1.02,1,163.78,1
TXN003681,2024-05-14,7,Online Purchase,69.41,Credit,Domestic,4,10.36,0,0.25,0
TXN003682,2024-04-27,7,Online Purchase,265.57,Credit,Domestic,1,9.01,1,37.08,0
TXN003683,2024-06-16,10,ATM Withdrawal,20.27,Credit,Domestic,2,10.92,0,30.18,0
TXN003684,2024-03-25,20,ATM Withdrawal,27.86,Credit,Domestic,3,10.78,0,26.76,0
TXN003685,2024-11-24,4,POS Payment,322.53,Credit,Domestic,2,6.71,0,35.04,0
TXN003686,2024-10-20,7,POS Payment,16.18,Debit,Domestic,3,3.15,0,25.83,0
TXN003687,2024-03-19,20,Bank Transfer,226.74,Credit,Domestic,1,13.79,0,21.08,0
TXN003688,2024-01-14,8,POS Payment,468.78,Debit,Domestic,3,13.89,2,6.1,0
TXN003689,2024-10-24,16,Online Purchase,129.49,Debit,Domestic,3,3.26,0,34.64,0
TXN003690,2024-11-20,4,Online Purchase,21.47,Credit,Domestic,1,9.5,0,86.03,0
TXN003691,2024-01-07,18,POS Payment,322.81,Credit,Domestic,1,3.12,0,5.53,0
TXN003692,2024-08-21,18,Online Purchase,673.7,Debit,Domestic,5,12.93,0,67.06,0
TXN003693,2024-03-04,1,Online Purchase,325.73,Debit,Domestic,3,1.56,0,15.58,1
TXN003694,2024-10-12,18,Bank Transfer,225.95,Credit,Domestic,4,14.85,0,24.0,0
TXN003695,2024-12-13,22,ATM Withdrawal,75.35,Credit,Domestic,6,9.2,1,221.5,0
TXN003696,2024-03-15,14,POS Payment,13.87,Credit,Domestic,2,0.44,0,56.23,0
TXN003697,2024-07-18,7,Online Purchase,11809.38,Debit,Domestic,4,13.24,0,63.49,0
TXN003698,2024-04-27,23,Online Purchase,75.67,Debit,International,2,10.3,0,46.11,0
TXN003699,2024-05-05,7,Online Purchase,498.27,Credit,Domestic,3,10.49,0,19.46,0
TXN003700,2024-05-12,0,Bank Transfer,167.01,Credit,Domestic,6,4.2,3,56.21,0
TXN003701,2024-12-03,13,ATM Withdrawal,199.09,Credit,International,0,5.12,0,30.56,0
TXN003702,2024-03-17,10,ATM Withdrawal,360.54,Debit,Domestic,7,13.72,0,89.21,0
TXN003703,2024-01-21,6,POS Payment,387.89,Debit,Domestic,3,9.56,0,42.32,0
TXN003704,2024-03-23,17,International,267.26,Debit,Domestic,2,0.35,0,73.75,0
TXN003705,2024-01-04,14,Online Purchase,706.9,Credit,International,4,4.98,0,94.36,0
TXN003706,2024-12-08,9,ATM Withdrawal,1018.53,Debit,Domestic,3,9.02,0,86.05,0
TXN003707,2024-10-20,3,ATM Withdrawal,743.83,Credit,Domestic,3,2.31,1,25.72,1
TXN003708,2024-10-08,20,International,13741.77,Debit,Domestic,2,1.56,0,23.0,1
TXN003709,2024-08-13,0,International,315.73,Credit,Domestic,4,0.98,0,101.65,0
TXN003710,2024-12-30,13,Online Purchase,282.16,Debit,International,2,9.5,2,7.72,0
TXN003711,2024-04-30,19,Bank Transfer,37.38,Credit,Domestic,2,4.88,0,16.38,0
TXN003712,2024-01-18,19,ATM Withdrawal,89.19,Debit,Domestic,4,5.67,1,6.45,0
TXN003713,2024-03-17,8,Online Purchase,11.43,Credit,Domestic,0,0.99,0,2.15,0
TXN003714,2024-08-29,12,Online Purchase,46.95,Credit,International,3,11.1,0,47.84,0
TXN003715,2024-03-17,16,ATM Withdrawal,12228.74,Credit,International,3,11.52,0,115.52,0
TXN003716,2024-11-05,23,ATM Withdrawal,49.61,Debit,Domestic,4,12.46,1,6.93,0
TXN003717,2024-10-11,19,Online Purchase,589.84,Credit,International,2,9.81,0,79.41,0
TXN003718,2024-08-22,3,Bank Transfer,11688.92,Credit,Domestic,0,11.62,0,23.85,0
TXN003719,2024-12-30,4,Online Purchase,28.58,Credit,International,1,8.7,0,48.13,0
TXN003720,2024-11-25,17,Bank Transfer,81.56,Credit,Domestic,1,7.43,0,72.14,0
TXN003721,2024-03-13,16,Online Purchase,437.41,Credit,International,2,3.97,0,61.91,0
TXN003722,2024-10-12,20,Online Purchase,416.2,Credit,Domestic,2,0.9,0,7.35,0
TXN003723,2024-04-13,6,ATM Withdrawal,6258.2,Credit,Domestic,2,4.45,2,6.13,0
TXN003724,2024-04-30,9,Online Purchase,4761.53,Credit,Domestic,3,10.29,2,128.98,0
TXN003725,2024-09-13,8,ATM Withdrawal,945.25,Debit,Domestic,2,13.91,0,4.14,0
TXN003726,2024-09-09,12,Online Purchase,141.97,Credit,Domestic,8,3.92,0,12.32,0
TXN003727,2024-10-26,17,ATM Withdrawal,82.03,Debit,Domestic,6,10.08,0,28.84,0
TXN003728,2024-10-08,11,Online Purchase,365.13,Credit,Domestic,3,7.23,1,86.02,0
TXN003729,2024-02-21,7,Bank Transfer,98.91,Debit,International,3,9.45,0,46.14,0
TXN003730,2024-07-11,22,POS Payment,420.49,Credit,International,3,0.12,0,42.34,0
TXN003731,2024-07-18,17,Online Purchase,200.87,Debit,International,2,1.93,1,58.88,0
TXN003732,2024-09-29,4,ATM Withdrawal,404.88,Credit,Domestic,2,3.33,0,81.01,0
TXN003733,2024-10-27,6,Online Purchase,90.7,Credit,Domestic,2,13.41,0,13.23,0
TXN003734,2024-03-25,14,Bank Transfer,187.33,Credit,Domestic,5,0.7,0,0.95,0
TXN003735,2024-08-14,2,Online Purchase,217.54,Credit,Domestic,2,8.59,0,6.8,0
TXN003736,2024-02-06,17,ATM Withdrawal,726.65,Credit,International,5,13.94,0,9.03,0
TXN003737,2024-08-30,5,ATM Withdrawal,87.52,Credit,International,3,9.82,0,2.04,0
TXN003738,2024-07-06,5,International,699.92,Debit,Domestic,5,7.32,0,68.82,0
TXN003739,2024-10-05,19,ATM Withdrawal,418.51,Credit,International,1,5.85,0,108.11,0
TXN003740,2024-04-29,0,Bank Transfer,338.16,Credit,Domestic,3,9.4,0,62.01,0
TXN003741,2024-05-02,20,ATM Withdrawal,396.46,Debit,Domestic,2,7.26,0,10.45,0
TXN003742,2024-07-08,16,International,242.49,Debit,International,3,10.61,0,46.63,0
TXN003743,2024-11-14,10,POS Payment,79.95,Credit,Domestic,1,9.3,0,36.76,0
TXN003744,2024-10-29,23,Online Purchase,62.52,Debit,Domestic,4,8.55,0,85.73,0
TXN003745,2024-01-16,1,POS Payment,8319.09,Credit,Domestic,2,14.36,2,142.62,0
TXN003746,2024-12-19,8,ATM Withdrawal,332.87,Credit,Domestic,3,12.55,0,67.92,0
TXN003747,2024-05-01,18,POS Payment,69.95,Credit,Domestic,1,9.17,0,35.93,0
TXN003748,2024-09-15,5,POS Payment,248.69,Credit,Domestic,3,8.13,0,35.77,0
TXN003749,2024-03-07,6,Online Purchase,158.35,Credit,Domestic,2,10.89,0,82.46,0
TXN003750,2024-04-08,3,Bank Transfer,6929.72,Credit,Domestic,6,12.08,0,6.53,0
TXN003751,2024-06-11,2,Online Purchase,199.75,Credit,Domestic,0,4.5,0,8.32,0
TXN003752,2024-04-28,1,Online Purchase,92.65,Debit,International,1,10.04,0,21.04,0
TXN003753,2024-11-13,9,Online Purchase,35.3,Debit,Domestic,2,2.11,0,68.75,0
TXN003754,2024-05-13,9,Bank Transfer,167.29,Debit,Domestic,4,6.51,0,3.41,0
TXN003755,2024-07-11,16,Online Purchase,232.97,Debit,Domestic,2,14.08,0,21.1,0
TXN003756,2024-09-18,15,Online Purchase,22.01,Debit,International,6,4.96,0,19.18,0
TXN003757,2024-08-12,0,Bank Transfer,138.58,Debit,Domestic,7,2.4,0,33.25,0
TXN003758,2024-03-11,11,Online Purchase,84.49,Debit,International,4,2.28,0,31.15,0
TXN003759,2024-11-03,19,Online Purchase,17.78,Credit,Domestic,2,5.97,0,62.66,0
TXN003760,2024-08-10,19,Online Purchase,43.57,Credit,Domestic,0,3.46,0,49.12,0
TXN003761,2024-07-01,9,ATM Withdrawal,47.43,Credit,Domestic,0,6.46,3,116.53,0
TXN003762,2024-02-22,0,ATM Withdrawal,60.49,Credit,Domestic,5,10.81,0,9.96,0
TXN003763,2024-12-20,15,Online Purchase,416.62,Credit,Domestic,4,13.33,0,28.29,0
TXN003764,2024-08-16,10,International,154.73,Credit,Domestic,2,1.74,0,25.55,0
TXN003765,2024-02-11,3,Bank Transfer,49.77,Debit,Domestic,4,11.55,0,5.97,0
TXN003766,2024-08-26,2,Online Purchase,36.42,Credit,Domestic,3,1.64,0,9.01,0
TXN003767,2024-04-27,12,Online Purchase,98.43,Credit,Domestic,5,5.75,0,20.52,0
TXN003768,2024-12-04,20,ATM Withdrawal,409.89,Credit,Domestic,3,14.95,0,66.36,0
TXN003769,2024-11-11,14,Bank Transfer,123.32,Debit,Domestic,3,1.12,1,8.14,0
TXN003770,2024-06-23,9,Online Purchase,53.56,Credit,Domestic,3,0.44,0,15.42,0
TXN003771,2024-06-21,5,Online Purchase,139.43,Credit,Domestic,7,5.07,0,56.42,0
TXN003772,2024-02-29,10,POS Payment,212.6,Debit,Domestic,4,14.27,0,45.4,0
TXN003773,2024-09-16,0,Online Purchase,17.51,Debit,Domestic,4,0.4,0,5.51,0
TXN003774,2024-09-03,19,ATM Withdrawal,256.97,Debit,Domestic,7,3.42,0,143.86,0
TXN003775,2024-10-25,3,POS Payment,135.67,Debit,Domestic,1,9.09,0,8.01,0
TXN003776,2024-10-26,9,Bank Transfer,12.44,Credit,International,1,3.58,0,3.17,0
TXN003777,2024-07-09,21,Online Purchase,290.13,Debit,International,5,0.9,0,18.14,0
TXN003778,2024-08-13,14,Bank Transfer,321.54,Credit,Domestic,4,0.88,0,1.34,0
TXN003779,2024-08-29,0,Online Purchase,257.78,Debit,Domestic,3,8.43,0,1.56,0
TXN003780,2024-04-24,20,Bank Transfer,114.61,Credit,Domestic,5,8.47,0,43.22,0
TXN003781,2024-01-25,14,ATM Withdrawal,10331.13,Credit,International,5,10.63,0,111.72,1
TXN003782,2024-09-19,2,POS Payment,132.41,Credit,Domestic,9,2.06,0,25.75,0
TXN003783,2024-05-26,0,International,311.51,Credit,Domestic,3,7.55,0,17.99,0
TXN003784,2024-03-07,5,International,229.02,Credit,Domestic,5,9.05,1,123.04,0
TXN003785,2024-01-24,18,International,31.33,Credit,Domestic,5,3.41,0,3.17,0
TXN003786,2024-02-29,3,ATM Withdrawal,267.57,Debit,Domestic,3,8.26,0,32.06,0
TXN003787,2024-09-10,11,ATM Withdrawal,300.58,Credit,International,5,10.65,0,14.56,1
TXN003788,2024-04-22,1,ATM Withdrawal,125.79,Credit,Domestic,1,14.86,0,24.04,0
TXN003789,2024-02-26,16,Bank Transfer,531.44,Debit,Domestic,3,8.99,0,26.45,0
TXN003790,2024-12-24,5,POS Payment,472.9,Debit,Domestic,3,12.93,1,39.39,0
TXN003791,2024-10-31,11,Online Purchase,58.14,Credit,Domestic,6,12.52,0,30.19,0
TXN003792,2024-10-04,14,International,596.55,Credit,Domestic,3,14.11,0,221.35,0
TXN003793,2024-01-29,16,POS Payment,155.34,Debit,Domestic,3,10.87,0,1.29,0
TXN003794,2024-02-20,0,International,331.61,Credit,Domestic,4,3.28,0,70.87,0
TXN003795,2024-10-19,13,POS Payment,430.63,Credit,Domestic,5,4.54,0,2.62,0
TXN003796,2024-10-17,22,Online Purchase,185.86,Credit,International,2,11.79,0,28.2,0
TXN003797,2024-09-18,1,Online Purchase,137.33,Debit,Domestic,1,7.86,0,11.27,0
TXN003798,2024-08-28,3,Online Purchase,627.61,Credit,Domestic,1,3.84,3,145.3,0
TXN003799,2024-05-20,19,Online Purchase,75.62,Credit,Domestic,2,9.88,0,64.09,0
TXN003800,2024-05-01,1,Bank Transfer,10748.33,Debit,Domestic,1,13.61,0,31.07,0
TXN003801,2024-03-24,21,POS Payment,122.21,Credit,Domestic,0,5.43,0,152.08,0
TXN003802,2024-03-21,13,POS Payment,500.58,Credit,Domestic,3,8.98,2,63.88,0
TXN003803,2024-06-21,17,Bank Transfer,708.35,Credit,Domestic,1,8.76,0,151.77,0
TXN003804,2024-08-18,7,Online Purchase,14662.16,Debit,Domestic,2,1.99,0,60.97,0
TXN003805,2024-10-07,19,Online Purchase,508.54,Debit,Domestic,1,1.44,2,4.04,0
TXN003806,2024-05-04,0,Online Purchase,84.67,Debit,Domestic,3,13.35,2,47.9,0
TXN003807,2024-01-22,15,ATM Withdrawal,892.04,Credit,International,0,14.01,0,196.48,0
TXN003808,2024-02-11,6,ATM Withdrawal,237.46,Credit,Domestic,2,13.57,0,12.05,0
TXN003809,2024-08-09,5,Online Purchase,11.78,Credit,Domestic,0,6.01,3,78.69,0
TXN003810,2024-10-08,21,Online Purchase,18.68,Credit,Domestic,5,4.39,0,10.21,0
TXN003811,2024-03-26,18,Online Purchase,49.89,Debit,Domestic,3,14.14,0,30.1,0
TXN003812,2024-10-21,9,Bank Transfer,61.93,Debit,Domestic,1,13.25,0,4.42,0
TXN003813,2024-01-20,22,ATM Withdrawal,374.84,Debit,Domestic,3,12.32,0,20.82,0
TXN003814,2024-01-13,5,ATM Withdrawal,73.0,Credit,Domestic,4,5.08,0,74.86,0
TXN003815,2024-03-27,9,ATM Withdrawal,879.59,Debit,Domestic,5,9.62,0,2.32,0
TXN003816,2024-11-13,18,International,262.73,Debit,International,1,11.28,0,19.3,0
TXN003817,2024-09-07,2,Online Purchase,304.83,Credit,International,4,8.68,0,49.68,0
TXN003818,2024-11-13,19,ATM Withdrawal,71.42,Debit,International,2,9.07,0,148.36,0
TXN003819,2024-02-07,2,Bank Transfer,568.05,Credit,International,7,11.37,0,14.08,0
TXN003820,2024-02-06,19,Bank Transfer,10577.99,Debit,Domestic,3,11.53,1,9.51,1
TXN003821,2024-01-24,5,International,509.52,Debit,Domestic,6,3.68,0,11.39,0
TXN003822,2024-11-24,16,ATM Withdrawal,7291.19,Credit,Domestic,3,5.92,0,13.51,0
TXN003823,2024-07-22,17,ATM Withdrawal,43.57,Credit,International,4,11.74,0,50.85,1
TXN003824,2024-05-07,9,Online Purchase,35.39,Credit,Domestic,1,4.0,0,331.05,0
TXN003825,2024-09-13,5,Bank Transfer,416.66,Debit,Domestic,0,13.74,0,37.07,0
TXN003826,2024-07-12,12,Online Purchase,512.71,Debit,Domestic,7,12.6,0,15.83,0
TXN003827,2024-01-17,5,Online Purchase,229.12,Credit,Domestic,4,13.44,1,68.71,0
TXN003828,2024-07-14,11,ATM Withdrawal,123.93,Debit,Domestic,1,4.53,0,8.61,0
TXN003829,2024-01-21,13,ATM Withdrawal,274.34,Debit,Domestic,2,1.67,0,1.52,0
TXN003830,2024-12-02,16,Online Purchase,101.2,Debit,International,2,1.6,1,46.48,0
TXN003831,2024-05-18,21,Bank Transfer,78.08,Credit,Domestic,3,8.38,0,11.8,0
TXN003832,2024-10-03,7,Bank Transfer,177.43,Credit,International,3,4.65,3,25.48,0
TXN003833,2024-09-22,4,Online Purchase,70.89,Debit,Domestic,3,4.03,0,13.14,0
TXN003834,2024-07-31,3,ATM Withdrawal,175.27,Credit,International,0,3.41,1,125.09,0
TXN003835,2024-06-29,5,Bank Transfer,794.36,Debit,Domestic,1,8.48,0,20.62,0
TXN003836,2024-01-05,10,ATM Withdrawal,467.81,Debit,Domestic,1,8.27,0,29.81,0
TXN003837,2024-02-14,4,ATM Withdrawal,720.24,Credit,Domestic,3,6.39,0,13.38,1
TXN003838,2024-04-18,21,Online Purchase,420.4,Credit,Domestic,3,2.16,0,4.43,0
TXN003839,2024-01-06,13,Bank Transfer,119.53,Credit,International,2,13.94,0,35.93,0
TXN003840,2024-04-01,9,International,427.89,Credit,Domestic,1,6.48,0,101.52,0
TXN003841,2024-09-25,10,Bank Transfer,650.71,Credit,Domestic,3,1.94,0,21.67,0
TXN003842,2024-07-03,2,Online Purchase,744.53,Debit,Domestic,3,0.65,1,75.93,0
TXN003843,2024-08-27,22,ATM Withdrawal,297.37,Credit,Domestic,1,2.37,0,1.66,0
TXN003844,2024-03-19,7,POS Payment,69.36,Credit,Domestic,1,4.53,0,13.43,0
TXN003845,2024-10-06,20,Online Purchase,20.13,Credit,Domestic,1,9.49,0,7.05,0
TXN003846,2024-07-05,4,International,49.81,Credit,Domestic,4,14.57,1,25.78,0
TXN003847,2024-09-25,19,International,852.04,Credit,Domestic,6,4.15,0,112.37,0
TXN003848,2024-06-18,20,Online Purchase,165.02,Credit,International,0,11.87,0,23.38,0
TXN003849,2024-11-15,9,International,492.73,Credit,Domestic,2,13.68,0,46.23,0
TXN003850,2024-06-29,7,ATM Withdrawal,166.39,Credit,Domestic,3,5.93,0,114.21,0
TXN003851,2024-12-07,20,POS Payment,280.3,Credit,Domestic,3,3.87,0,22.3,0
TXN003852,2024-11-30,8,ATM Withdrawal,16.11,Debit,Domestic,4,7.42,0,22.77,0
TXN003853,2024-08-18,14,ATM Withdrawal,81.88,Credit,Domestic,4,13.46,0,4.6,0
TXN003854,2024-09-20,0,Bank Transfer,153.29,Credit,Domestic,0,0.26,0,21.47,0
TXN003855,2024-06-21,22,POS Payment,258.99,Debit,International,4,7.35,0,68.55,0
TXN003856,2024-03-16,4,Online Purchase,57.04,Debit,Domestic,5,11.39,2,93.1,0
TXN003857,2024-08-22,14,Bank Transfer,371.57,Credit,Domestic,2,9.06,1,64.14,0
TXN003858,2024-12-25,3,Online Purchase,123.3,Credit,Domestic,7,7.51,0,0.35,0
TXN003859,2024-02-24,18,Online Purchase,435.16,Debit,Domestic,5,8.35,0,6.22,0
TXN003860,2024-08-10,9,Online Purchase,35.78,Credit,International,1,9.33,2,65.65,0
TXN003861,2024-05-21,22,ATM Withdrawal,294.67,Credit,International,3,10.26,0,142.71,0
TXN003862,2024-05-20,1,Online Purchase,96.8,Credit,Domestic,5,5.41,0,59.43,0
TXN003863,2024-03-19,4,Online Purchase,406.65,Debit,Domestic,2,7.81,1,12.82,0
TXN003864,2024-12-26,17,Online Purchase,138.61,Debit,Domestic,4,4.18,0,5.69,0
TXN003865,2024-08-04,22,Online Purchase,283.67,Credit,Domestic,3,14.76,3,104.79,0
TXN003866,2024-02-20,5,ATM Withdrawal,690.68,Credit,Domestic,0,2.89,1,5.21,0
TXN003867,2024-07-28,9,International,15.21,Credit,Domestic,6,2.34,0,8.19,0
TXN003868,2024-12-30,14,Online Purchase,12.79,Credit,Domestic,6,4.11,2,45.4,0
TXN003869,2024-06-02,22,International,377.72,Debit,Domestic,5,13.81,0,10.54,0
TXN003870,2024-09-18,8,Bank Transfer,269.89,Credit,Domestic,4,9.92,0,12.91,0
TXN003871,2024-06-02,12,Bank Transfer,96.67,Debit,Domestic,4,6.89,0,7.67,0
TXN003872,2024-09-30,17,Bank Transfer,180.5,Credit,Domestic,1,13.89,1,144.41,0
TXN003873,2024-01-10,6,POS Payment,20.71,Credit,Domestic,7,13.51,0,6.67,0
TXN003874,2024-05-05,1,Online Purchase,63.44,Credit,Domestic,1,6.08,2,133.92,0
TXN003875,2024-03-01,15,ATM Withdrawal,148.13,Debit,Domestic,3,8.5,0,19.74,0
TXN003876,2024-04-19,1,Bank Transfer,459.01,Credit,Domestic,5,13.59,0,86.18,0
TXN003877,2024-09-12,3,Bank Transfer,7055.95,Debit,Domestic,2,4.86,0,149.78,0
TXN003878,2024-05-15,1,POS Payment,230.69,Credit,Domestic,4,6.17,0,36.62,0
TXN003879,2024-10-17,16,Online Purchase,527.38,Credit,Domestic,3,11.92,0,73.52,0
TXN003880,2024-10-21,5,Bank Transfer,102.34,Debit,Domestic,5,10.51,2,15.46,0
TXN003881,2024-05-01,9,ATM Withdrawal,311.58,Credit,Domestic,4,0.82,0,24.14,0
TXN003882,2024-10-23,13,ATM Withdrawal,504.52,Credit,Domestic,3,1.85,0,40.26,0
TXN003883,2024-10-04,14,Online Purchase,66.6,Credit,International,4,12.71,0,95.01,0
TXN003884,2024-06-12,20,Bank Transfer,120.2,Credit,Domestic,3,0.54,0,48.48,0
TXN003885,2024-12-16,11,POS Payment,985.64,Debit,Domestic,1,13.81,1,1.12,0
TXN003886,2024-12-29,18,ATM Withdrawal,1031.87,Credit,Domestic,4,4.15,0,18.18,0
TXN003887,2024-01-31,10,POS Payment,73.15,Debit,Domestic,1,9.02,1,100.11,0
TXN003888,2024-07-13,0,ATM Withdrawal,27.19,Debit,Domestic,3,8.51,0,13.74,1
TXN003889,2024-05-01,7,Online Purchase,88.99,Credit,International,0,6.0,0,22.94,0
TXN003890,2024-05-07,21,Online Purchase,136.76,Credit,Domestic,5,0.57,2,24.68,0
TXN003891,2024-09-26,5,Online Purchase,155.4,Debit,Domestic,1,2.97,1,8.39,0
TXN003892,2024-10-03,11,ATM Withdrawal,251.11,Debit,International,5,9.26,0,21.52,1
TXN003893,2024-05-16,19,Online Purchase,584.41,Credit,Domestic,1,6.75,0,85.03,0
TXN003894,2024-01-12,15,Bank Transfer,110.25,Debit,Domestic,2,6.27,2,94.55,0
TXN003895,2024-04-12,17,Bank Transfer,484.25,Debit,Domestic,9,1.56,0,43.48,0
TXN003896,2024-04-29,11,Online Purchase,34.54,Credit,International,4,5.27,0,56.78,1
TXN003897,2024-04-10,19,Online Purchase,20.69,Debit,Domestic,5,7.94,0,38.24,0
TXN003898,2024-10-05,1,Online Purchase,185.32,Credit,International,0,1.26,0,2.26,0
TXN003899,2024-03-11,6,ATM Withdrawal,8881.09,Debit,Domestic,4,1.09,0,59.65,0
TXN003900,2024-09-08,8,Online Purchase,134.6,Credit,International,2,7.42,0,283.48,0
TXN003901,2024-03-10,17,Online Purchase,577.72,Credit,International,3,8.46,1,12.93,0
TXN003902,2024-04-03,8,International,79.1,Debit,Domestic,2,3.94,2,201.29,0
TXN003903,2024-09-26,7,POS Payment,316.02,Credit,Domestic,3,4.95,0,305.37,0
TXN003904,2024-04-26,0,Online Purchase,100.01,Debit,Domestic,2,11.97,0,7.63,0
TXN003905,2024-01-11,4,ATM Withdrawal,21.49,Debit,Domestic,3,13.05,0,130.28,0
TXN003906,2024-07-10,15,ATM Withdrawal,213.37,Credit,International,2,4.95,0,56.28,0
TXN003907,2024-11-09,13,POS Payment,460.23,Credit,Domestic,1,5.4,2,31.4,0
TXN003908,2024-12-20,12,ATM Withdrawal,141.68,Debit,Domestic,6,12.47,0,21.13,0
TXN003909,2024-09-14,10,Online Purchase,250.12,Credit,Domestic,2,14.61,0,49.69,0
TXN003910,2024-03-11,19,Bank Transfer,585.71,Debit,Domestic,5,4.88,0,92.51,1
TXN003911,2024-02-14,22,ATM Withdrawal,399.8,Credit,Domestic,3,11.85,0,1.73,0
TXN003912,2024-03-26,12,Online Purchase,63.88,Debit,Domestic,3,7.25,0,38.34,0
TXN003913,2024-01-20,14,ATM Withdrawal,340.49,Credit,Domestic,4,4.03,0,52.53,0
TXN003914,2024-02-20,23,ATM Withdrawal,184.24,Credit,International,3,10.26,0,1.3,1
TXN003915,2024-05-03,15,Online Purchase,352.57,Credit,International,4,6.99,1,109.95,1
TXN003916,2024-11-01,12,Online Purchase,180.56,Credit,Domestic,1,4.1,0,151.61,0
TXN003917,2024-09-10,7,ATM Withdrawal,44.23,Credit,Domestic,3,1.7,0,47.4,0
TXN003918,2024-08-06,17,Online Purchase,220.94,Debit,International,4,13.02,0,6.22,0
TXN003919,2024-05-17,18,POS Payment,179.38,Credit,Domestic,5,13.19,0,134.72,0
TXN003920,2024-10-07,14,Online Purchase,192.41,Credit,Domestic,3,1.22,0,81.74,0
TXN003921,2024-03-25,9,Online Purchase,537.79,Credit,Domestic,2,9.98,0,1.45,0
TXN003922,2024-01-18,22,Bank Transfer,573.06,Debit,Domestic,3,2.52,1,43.27,0
TXN003923,2024-04-02,3,POS Payment,161.07,Debit,Domestic,2,9.73,0,6.08,0
TXN003924,2024-04-06,5,POS Payment,162.08,Credit,Domestic,5,13.62,0,7.6,0
TXN003925,2024-12-13,7,ATM Withdrawal,191.0,Debit,Domestic,6,3.98,0,10.69,0
TXN003926,2024-11-09,23,Online Purchase,193.28,Debit,Domestic,6,5.28,2,25.22,0
TXN003927,2024-02-12,6,Bank Transfer,760.88,Credit,International,4,11.95,0,104.53,0
TXN003928,2024-04-23,11,Bank Transfer,272.03,Debit,Domestic,2,11.06,0,1.58,0
TXN003929,2024-01-12,17,Online Purchase,91.24,Credit,Domestic,1,6.19,0,58.43,0
TXN003930,2024-05-28,17,International,199.57,Debit,International,4,12.74,0,166.98,0
TXN003931,2024-06-18,18,Online Purchase,256.69,Credit,International,1,13.82,0,51.25,0
TXN003932,2024-10-04,3,International,265.25,Debit,International,2,6.84,1,84.53,0
TXN003933,2024-10-01,0,POS Payment,230.02,Credit,Domestic,4,0.69,2,116.02,0
TXN003934,2024-09-23,4,Bank Transfer,58.92,Credit,Domestic,2,7.69,0,62.73,0
TXN003935,2024-10-21,6,International,18.54,Debit,Domestic,1,11.12,0,53.92,0
TXN003936,2024-03-30,10,Bank Transfer,113.06,Debit,Domestic,5,3.38,0,0.91,0
TXN003937,2024-03-24,20,Online Purchase,149.45,Debit,Domestic,4,1.58,1,36.58,0
TXN003938,2024-01-07,22,ATM Withdrawal,25.95,Debit,Domestic,4,4.35,0,31.67,0
TXN003939,2024-10-20,20,Online Purchase,431.81,Debit,Domestic,2,0.27,3,36.98,1
TXN003940,2024-10-04,10,ATM Withdrawal,115.43,Debit,International,2,10.76,0,28.32,1
TXN003941,2024-08-09,9,Bank Transfer,622.29,Credit,Domestic,1,2.28,0,118.52,0
TXN003942,2024-06-06,23,ATM Withdrawal,51.93,Credit,Domestic,1,10.88,0,109.92,0
TXN003943,2024-08-27,6,Online Purchase,24.66,Credit,Domestic,3,3.59,0,6.72,0
TXN003944,2024-01-18,15,Bank Transfer,174.6,Debit,Domestic,1,14.88,0,38.06,0
TXN003945,2024-10-08,0,POS Payment,62.41,Credit,International,4,8.02,0,160.4,0
TXN003946,2024-07-14,0,Online Purchase,702.74,Credit,Domestic,5,0.72,0,45.65,0
TXN003947,2024-10-24,11,ATM Withdrawal,12.59,Credit,Domestic,0,11.61,2,80.89,0
TXN003948,2024-10-25,15,Online Purchase,143.02,Debit,Domestic,3,6.21,0,23.37,0
TXN003949,2024-12-06,4,Bank Transfer,663.46,Credit,Domestic,4,9.15,0,23.68,0
TXN003950,2024-07-29,13,Online Purchase,131.3,Credit,Domestic,2,14.27,1,19.7,0
TXN003951,2024-10-09,17,Bank Transfer,34.43,Credit,Domestic,5,7.81,1,1.1,0
TXN003952,2024-05-18,8,Online Purchase,100.2,Credit,Domestic,5,12.09,0,129.41,0
TXN003953,2024-06-05,1,Online Purchase,182.29,Credit,Domestic,1,4.61,0,21.51,0
TXN003954,2024-03-19,11,International,61.19,Credit,Domestic,3,10.75,0,22.87,0
TXN003955,2024-11-30,9,Online Purchase,167.1,Credit,Domestic,3,1.58,0,71.26,0
TXN003956,2024-08-29,1,ATM Withdrawal,462.5,Debit,Domestic,2,13.41,1,37.42,0
